2024-07-10T05:06:02.469+07:00Z&2203;v|90,23,0,0,0,0.00,"};
2024-07-10T05:06:02.478+07:00Z&2203;v|90,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,23,0,0,0,0.00,"}
2024-07-10T05:11:07.989+07:00Z&2203;v|91,23,27,37,50,0.00,"};
2024-07-10T05:11:08.023+07:00Z&2203;v|91,23,27,37,50,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,27,37,50,0.00,"}
2024-07-10T05:16:13.476+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T05:16:13.492+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T05:21:18.992+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T05:21:19.009+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T05:26:24.483+07:00Z&2203;v|90,23,26,35,41,0.00,"};
2024-07-10T05:26:24.497+07:00Z&2203;v|90,23,26,35,41,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,23,26,35,41,0.00,"}
2024-07-10T05:31:29.998+07:00Z&2203;v|90,23,0,0,0,0.00,"};
2024-07-10T05:31:30.010+07:00Z&2203;v|90,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,23,0,0,0,0.00,"}
2024-07-10T05:36:35.493+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T05:36:35.504+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T05:41:40.994+07:00Z&2203;v|91,23,28,39,46,0.00,"};
2024-07-10T05:41:41.011+07:00Z&2203;v|91,23,28,39,46,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,28,39,46,0.00,"}
2024-07-10T05:46:46.491+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T05:46:46.503+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T05:51:51.991+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T05:51:52.000+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T05:56:57.547+07:00Z&2203;v|91,23,40,53,64,0.00,"};
2024-07-10T05:56:57.571+07:00Z&2203;v|91,23,40,53,64,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,40,53,64,0.00,"}
2024-07-10T06:02:02.996+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T06:02:03.009+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T06:07:08.497+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T06:07:08.510+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T06:12:13.992+07:00Z&2203;v|91,23,0,0,0,0.00,"};
2024-07-10T06:12:14.009+07:00Z&2203;v|91,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|91,23,0,0,0,0.00,"}
2024-07-10T06:17:19.484+07:00Z&2203;v|90,22,0,0,0,0.00,"};
2024-07-10T06:17:19.498+07:00Z&2203;v|90,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,22,0,0,0,0.00,"}
2024-07-10T06:22:25.001+07:00Z&2203;v|90,22,0,0,0,0.00,"};
2024-07-10T06:22:25.017+07:00Z&2203;v|90,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,22,0,0,0,0.00,"}
2024-07-10T06:27:30.491+07:00Z&2203;v|90,22,0,0,0,0.00,"};
2024-07-10T06:27:30.506+07:00Z&2203;v|90,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,22,0,0,0,0.00,"}
2024-07-10T06:32:35.986+07:00Z&2203;v|90,22,0,0,0,0.00,"};
2024-07-10T06:32:35.997+07:00Z&2203;v|90,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,22,0,0,0,0.00,"}
2024-07-10T06:37:41.482+07:00Z&2203;v|90,22,0,0,0,0.00,"};
2024-07-10T06:37:41.494+07:00Z&2203;v|90,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,22,0,0,0,0.00,"}
2024-07-10T06:42:46.986+07:00Z&2203;v|89,22,0,0,0,0.00,"};
2024-07-10T06:42:46.998+07:00Z&2203;v|89,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|89,22,0,0,0,0.00,"}
2024-07-10T06:47:52.487+07:00Z&2203;v|90,23,0,0,0,0.00,"};
2024-07-10T06:47:52.501+07:00Z&2203;v|90,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|90,23,0,0,0,0.00,"}
2024-07-10T06:52:57.990+07:00Z&2203;v|89,23,0,0,0,0.00,"};
2024-07-10T06:52:58.007+07:00Z&2203;v|89,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|89,23,0,0,0,0.00,"}
2024-07-10T06:58:03.498+07:00Z&2203;v|89,22,0,0,0,0.00,"};
2024-07-10T06:58:03.512+07:00Z&2203;v|89,22,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|89,22,0,0,0,0.00,"}
2024-07-10T07:03:09.067+07:00Z&2203;v|89,23,0,0,0,0.00,"};
2024-07-10T07:03:09.119+07:00Z&2203;v|89,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|89,23,0,0,0,0.00,"}
2024-07-10T07:08:14.485+07:00Z&2203;v|89,23,0,0,0,0.00,"};
2024-07-10T07:08:14.501+07:00Z&2203;v|89,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|89,23,0,0,0,0.00,"}
2024-07-10T07:13:20.000+07:00Z&2203;v|88,23,0,0,0,0.00,"};
2024-07-10T07:13:20.018+07:00Z&2203;v|88,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|88,23,0,0,0,0.00,"}
2024-07-10T07:18:25.491+07:00Z&2203;v|88,23,0,0,0,0.00,"};
2024-07-10T07:18:25.502+07:00Z&2203;v|88,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|88,23,0,0,0,0.00,"}
2024-07-10T07:23:30.980+07:00Z&2203;v|87,23,0,0,0,0.00,"};
2024-07-10T07:23:30.993+07:00Z&2203;v|87,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|87,23,0,0,0,0.00,"}
2024-07-10T07:28:36.511+07:00Z&2203;v|86,23,0,0,0,0.00,"};
2024-07-10T07:28:36.524+07:00Z&2203;v|86,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|86,23,0,0,0,0.00,"}
2024-07-10T07:33:41.985+07:00Z&2203;v|87,23,0,0,0,0.00,"};
2024-07-10T07:33:41.997+07:00Z&2203;v|87,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|87,23,0,0,0,0.00,"}
2024-07-10T07:38:47.492+07:00Z&2203;v|87,23,0,0,0,0.00,"};
2024-07-10T07:38:47.504+07:00Z&2203;v|87,23,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|87,23,0,0,0,0.00,"}
2024-07-10T07:43:52.996+07:00Z&2203;v|86,24,0,0,0,0.00,"};
2024-07-10T07:43:53.005+07:00Z&2203;v|86,24,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|86,24,0,0,0,0.00,"}
2024-07-10T07:48:58.497+07:00Z&2203;v|85,24,0,0,0,0.00,"};
2024-07-10T07:48:58.507+07:00Z&2203;v|85,24,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|85,24,0,0,0,0.00,"}
2024-07-10T07:54:04.022+07:00Z&2203;v|84,25,0,0,0,0.00,"};
2024-07-10T07:54:04.056+07:00Z&2203;v|84,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|84,25,0,0,0,0.00,"}
2024-07-10T07:59:09.512+07:00Z&2203;v|83,25,0,0,0,0.00,"};
2024-07-10T07:59:09.526+07:00Z&2203;v|83,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|83,25,0,0,0,0.00,"}
2024-07-10T08:04:15.022+07:00Z&2203;v|82,25,0,0,0,0.00,"};
2024-07-10T08:04:15.031+07:00Z&2203;v|82,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,0,0,0,0.00,"}
2024-07-10T08:09:20.521+07:00Z&{"id": "c1151e2a","data": "ht120;v|83,25,38,52,64,0.00,"};
2024-07-10T08:09:20.538+07:00Z&{"id": "c1151e2a","data": "ht120;v|83,25,38,52,64,0.00,"};&{"id": "c1151e2a","data": "ht120v|83,25,38,52,64,0.00,"}
2024-07-10T08:14:25.855+07:00Z&2347;v|83,25,0,0,0,0.00,"};
2024-07-10T08:14:25.869+07:00Z&2347;v|83,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|83,25,0,0,0,0.00,"}
2024-07-10T08:19:31.372+07:00Z&2347;v|83,25,42,57,73,0.00,"};
2024-07-10T08:19:31.385+07:00Z&2347;v|83,25,42,57,73,0.00,"};&{"id": "c1151e2a","data": "ht120v|83,25,42,57,73,0.00,"}
2024-07-10T08:24:36.895+07:00Z&2347;v|82,25,47,64,82,0.00,"};
2024-07-10T08:24:36.908+07:00Z&2347;v|82,25,47,64,82,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,47,64,82,0.00,"}
2024-07-10T08:29:42.392+07:00Z&2347;v|81,26,0,0,0,0.00,"};
2024-07-10T08:29:42.404+07:00Z&2347;v|81,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,0,0,0,0.00,"}
2024-07-10T08:34:47.919+07:00Z&2347;v|82,26,44,61,78,0.00,"};
2024-07-10T08:34:47.935+07:00Z&2347;v|82,26,44,61,78,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,26,44,61,78,0.00,"}
2024-07-10T08:39:53.437+07:00Z&2347;v|80,27,50,68,85,0.00,"};
2024-07-10T08:39:53.459+07:00Z&2347;v|80,27,50,68,85,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,27,50,68,85,0.00,"}
2024-07-10T08:44:58.962+07:00Z&2347;v|79,27,0,0,0,0.00,"};
2024-07-10T08:44:58.985+07:00Z&2347;v|79,27,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|79,27,0,0,0,0.00,"}
2024-07-10T08:50:05.328+07:00Z&2347;v|78,27,0,0,0,0.00,"};
2024-07-10T08:50:05.422+07:00Z&2347;v|78,27,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|78,27,0,0,0,0.00,"}
2024-07-10T08:55:10.722+07:00Z&2347;v|78,27,55,75,90,0.00,"};
2024-07-10T08:55:10.740+07:00Z&2347;v|78,27,55,75,90,0.00,"};&{"id": "c1151e2a","data": "ht120v|78,27,55,75,90,0.00,"}
2024-07-10T09:00:16.226+07:00Z&2347;v|77,28,42,54,67,0.00,"};
2024-07-10T09:00:16.259+07:00Z&2347;v|77,28,42,54,67,0.00,"};&{"id": "c1151e2a","data": "ht120v|77,28,42,54,67,0.00,"}
2024-07-10T09:05:21.736+07:00Z&2347;v|74,29,0,0,0,0.00,"};
2024-07-10T09:05:21.760+07:00Z&2347;v|74,29,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|74,29,0,0,0,0.00,"}
2024-07-10T09:10:27.283+07:00Z&2347;v|75,28,42,54,67,0.00,"};
2024-07-10T09:10:27.297+07:00Z&2347;v|75,28,42,54,67,0.00,"};&{"id": "c1151e2a","data": "ht120v|75,28,42,54,67,0.00,"}
2024-07-10T09:15:32.794+07:00Z&2347;v|73,28,44,59,73,0.00,"};
2024-07-10T09:15:32.802+07:00Z&2347;v|73,28,44,59,73,0.00,"};&{"id": "c1151e2a","data": "ht120v|73,28,44,59,73,0.00,"}
2024-07-10T09:20:38.311+07:00Z&2347;v|72,29,0,0,0,0.00,"};
2024-07-10T09:20:38.326+07:00Z&2347;v|72,29,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|72,29,0,0,0,0.00,"}
2024-07-10T09:25:43.825+07:00Z&2347;v|74,28,45,60,71,0.00,"};
2024-07-10T09:25:43.844+07:00Z&2347;v|74,28,45,60,71,0.00,"};&{"id": "c1151e2a","data": "ht120v|74,28,45,60,71,0.00,"}
2024-07-10T09:30:49.365+07:00Z&2347;v|74,28,45,60,74,0.00,"};
2024-07-10T09:30:49.378+07:00Z&2347;v|74,28,45,60,74,0.00,"};&{"id": "c1151e2a","data": "ht120v|74,28,45,60,74,0.00,"}
2024-07-10T09:35:54.871+07:00Z&2347;v|73,29,0,0,0,0.00,"};
2024-07-10T09:35:54.880+07:00Z&2347;v|73,29,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|73,29,0,0,0,0.00,"}
2024-07-10T09:41:00.419+07:00Z&2347;v|70,30,37,51,65,0.00,"};
2024-07-10T09:41:00.431+07:00Z&2347;v|70,30,37,51,65,0.00,"};&{"id": "c1151e2a","data": "ht120v|70,30,37,51,65,0.00,"}
2024-07-10T09:46:05.943+07:00Z&2347;v|69,30,43,59,78,0.00,"};
2024-07-10T09:46:05.959+07:00Z&2347;v|69,30,43,59,78,0.00,"};&{"id": "c1151e2a","data": "ht120v|69,30,43,59,78,0.00,"}
2024-07-10T09:51:11.508+07:00Z&2347;v|68,31,0,0,0,0.00,"};
2024-07-10T09:51:11.529+07:00Z&2347;v|68,31,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|68,31,0,0,0,0.00,"}
2024-07-10T09:56:17.021+07:00Z&2347;v|67,31,54,70,90,0.15,"};
2024-07-10T09:56:17.035+07:00Z&2347;v|67,31,54,70,90,0.15,"};&{"id": "c1151e2a","data": "ht120v|67,31,54,70,90,0.15,"}
2024-07-10T10:01:22.572+07:00Z&2347;v|66,32,32,43,54,0.00,"};
2024-07-10T10:01:22.590+07:00Z&2347;v|66,32,32,43,54,0.00,"};&{"id": "c1151e2a","data": "ht120v|66,32,32,43,54,0.00,"}
2024-07-10T10:06:28.113+07:00Z&2347;v|60,33,0,0,0,0.00,"};
2024-07-10T10:06:28.128+07:00Z&2347;v|60,33,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|60,33,0,0,0,0.00,"}
2024-07-10T10:11:33.661+07:00Z&2347;v|64,31,0,0,0,0.00,"};
2024-07-10T10:11:33.672+07:00Z&2347;v|64,31,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|64,31,0,0,0,0.00,"}
2024-07-10T10:16:39.212+07:00Z&2347;v|63,32,33,44,55,0.00,"};
2024-07-10T10:16:39.231+07:00Z&2347;v|63,32,33,44,55,0.00,"};&{"id": "c1151e2a","data": "ht120v|63,32,33,44,55,0.00,"}
2024-07-10T10:21:44.747+07:00Z&2347;v|64,32,0,0,0,0.00,"};
2024-07-10T10:21:44.758+07:00Z&2347;v|64,32,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|64,32,0,0,0,0.00,"}
2024-07-10T10:26:50.297+07:00Z&2347;v|60,34,0,0,0,0.00,"};
2024-07-10T10:26:50.308+07:00Z&2347;v|60,34,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|60,34,0,0,0,0.00,"}
2024-07-10T10:31:55.856+07:00Z&2347;v|61,32,30,41,47,0.00,"};
2024-07-10T10:31:55.870+07:00Z&2347;v|61,32,30,41,47,0.00,"};&{"id": "c1151e2a","data": "ht120v|61,32,30,41,47,0.00,"}
2024-07-10T10:37:01.405+07:00Z&2347;v|61,32,0,0,0,0.00,"};
2024-07-10T10:37:01.445+07:00Z&2347;v|61,32,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|61,32,0,0,0,0.00,"}
2024-07-10T10:42:06.936+07:00Z&2347;v|61,33,0,0,0,0.00,"};
2024-07-10T10:42:06.951+07:00Z&2347;v|61,33,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|61,33,0,0,0,0.00,"}
2024-07-10T10:47:12.466+07:00Z&2347;v|57,35,28,36,44,0.00,"};
2024-07-10T10:47:12.476+07:00Z&2347;v|57,35,28,36,44,0.00,"};&{"id": "c1151e2a","data": "ht120v|57,35,28,36,44,0.00,"}
2024-07-10T10:52:18.010+07:00Z&2347;v|57,35,0,0,0,0.00,"};
2024-07-10T10:52:18.021+07:00Z&2347;v|57,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|57,35,0,0,0,0.00,"}
2024-07-10T10:57:23.545+07:00Z&2347;v|57,34,0,0,0,0.00,"};
2024-07-10T10:57:23.555+07:00Z&2347;v|57,34,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|57,34,0,0,0,0.00,"}
2024-07-10T11:02:29.095+07:00Z&2347;v|56,35,26,34,40,0.00,"};
2024-07-10T11:02:29.108+07:00Z&2347;v|56,35,26,34,40,0.00,"};&{"id": "c1151e2a","data": "ht120v|56,35,26,34,40,0.00,"}
2024-07-10T11:07:34.636+07:00Z&2347;v|55,35,0,0,0,0.00,"};
2024-07-10T11:07:34.649+07:00Z&2347;v|55,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,35,0,0,0,0.00,"}
2024-07-10T11:12:40.170+07:00Z&2347;v|55,35,0,0,0,0.00,"};
2024-07-10T11:12:40.179+07:00Z&2347;v|55,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,35,0,0,0,0.00,"}
2024-07-10T11:17:45.716+07:00Z&2347;v|55,35,23,31,35,0.00,"};
2024-07-10T11:17:45.724+07:00Z&2347;v|55,35,23,31,35,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,35,23,31,35,0.00,"}
2024-07-10T11:22:51.255+07:00Z&2347;v|56,35,0,0,0,0.00,"};
2024-07-10T11:22:51.268+07:00Z&2347;v|56,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|56,35,0,0,0,0.00,"}
2024-07-10T11:27:56.792+07:00Z&2347;v|54,35,0,0,0,0.00,"};
2024-07-10T11:27:56.804+07:00Z&2347;v|54,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,35,0,0,0,0.00,"}
2024-07-10T11:33:02.393+07:00Z&2347;v|54,35,25,32,35,0.00,"};
2024-07-10T11:33:02.415+07:00Z&2347;v|54,35,25,32,35,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,35,25,32,35,0.00,"}
2024-07-10T11:38:07.887+07:00Z&2347;v|54,35,0,0,0,0.00,"};
2024-07-10T11:38:07.921+07:00Z&2347;v|54,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,35,0,0,0,0.00,"}
2024-07-10T11:43:13.444+07:00Z&2347;v|56,35,0,0,0,0.49,"};
2024-07-10T11:43:13.468+07:00Z&2347;v|56,35,0,0,0,0.49,"};&{"id": "c1151e2a","data": "ht120v|56,35,0,0,0,0.49,"}
2024-07-10T11:48:19.000+07:00Z&2347;v|55,35,32,42,45,0.00,"};
2024-07-10T11:48:19.037+07:00Z&2347;v|55,35,32,42,45,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,35,32,42,45,0.00,"}
2024-07-10T11:49:05.950+07:00Z&{"id": "c1151e2a","data": "ht120;v|56,34,31,40,51,0.00,"};
2024-07-10T11:49:05.979+07:00Z&{"id": "c1151e2a","data": "ht120;v|56,34,31,40,51,0.00,"};&{"id": "c1151e2a","data": "ht120v|56,34,31,40,51,0.00,"}
2024-07-10T11:54:11.312+07:00Z&2392;v|57,35,31,40,51,0.51,"};
2024-07-10T11:54:11.344+07:00Z&2392;v|57,35,31,40,51,0.51,"};&{"id": "c1151e2a","data": "ht120v|57,35,31,40,51,0.51,"}
2024-07-10T11:59:16.834+07:00Z&2392;v|55,34,0,0,0,0.00,"};
2024-07-10T11:59:16.845+07:00Z&2392;v|55,34,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,34,0,0,0,0.00,"}
2024-07-10T12:04:22.376+07:00Z&2392;v|53,35,25,32,39,0.00,"};
2024-07-10T12:04:22.387+07:00Z&2392;v|53,35,25,32,39,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,35,25,32,39,0.00,"}
2024-07-10T12:09:27.916+07:00Z&2392;v|55,34,36,49,61,0.00,"};
2024-07-10T12:09:27.936+07:00Z&2392;v|55,34,36,49,61,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,34,36,49,61,0.00,"}
2024-07-10T12:14:33.444+07:00Z&2392;v|56,35,0,0,0,0.00,"};
2024-07-10T12:14:33.484+07:00Z&2392;v|56,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|56,35,0,0,0,0.00,"}
2024-07-10T12:19:39.012+07:00Z&2392;v|54,35,26,35,39,0.00,"};
2024-07-10T12:19:39.041+07:00Z&2392;v|54,35,26,35,39,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,35,26,35,39,0.00,"}
2024-07-10T12:24:44.522+07:00Z&2392;v|56,35,32,42,51,0.00,"};
2024-07-10T12:24:44.538+07:00Z&2392;v|56,35,32,42,51,0.00,"};&{"id": "c1151e2a","data": "ht120v|56,35,32,42,51,0.00,"}
2024-07-10T12:29:49.954+07:00Z&2392;2398;
2024-07-10T12:29:49.967+07:00Z&2392;2398;&{"id": "c1151e2a","data": "ht120v|56,35,0,0,0,0.00,"}
2024-07-10T12:34:55.621+07:00Z&2392;v|53,35,62,84,100,0.00,"};
2024-07-10T12:34:55.636+07:00Z&2392;v|53,35,62,84,100,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,35,62,84,100,0.00,"}
2024-07-10T12:40:01.162+07:00Z&2392;v|55,35,39,48,62,0.00,"};
2024-07-10T12:40:01.180+07:00Z&2392;v|55,35,39,48,62,0.00,"};&{"id": "c1151e2a","data": "ht120v|55,35,39,48,62,0.00,"}
2024-07-10T12:45:06.674+07:00Z&2392;v|53,36,0,0,0,0.00,"};
2024-07-10T12:45:06.691+07:00Z&2392;v|53,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,36,0,0,0,0.00,"}
2024-07-10T12:50:12.200+07:00Z&2392;v|52,36,0,0,0,0.00,"};
2024-07-10T12:50:12.210+07:00Z&2392;v|52,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|52,36,0,0,0,0.00,"}
2024-07-10T12:55:17.740+07:00Z&2392;v|54,36,47,62,81,0.00,"};
2024-07-10T12:55:17.750+07:00Z&2392;v|54,36,47,62,81,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,36,47,62,81,0.00,"}
2024-07-10T13:00:23.272+07:00Z&2392;v|54,35,0,0,0,0.00,"};
2024-07-10T13:00:23.286+07:00Z&2392;v|54,35,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,35,0,0,0,0.00,"}
2024-07-10T13:05:28.808+07:00Z&2392;v|53,36,0,0,0,0.00,"};
2024-07-10T13:05:28.824+07:00Z&2392;v|53,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,36,0,0,0,0.00,"}
2024-07-10T13:10:34.362+07:00Z&2392;v|52,36,30,38,43,0.00,"};
2024-07-10T13:10:34.372+07:00Z&2392;v|52,36,30,38,43,0.00,"};&{"id": "c1151e2a","data": "ht120v|52,36,30,38,43,0.00,"}
2024-07-10T13:15:39.880+07:00Z&2392;v|53,36,0,0,0,0.00,"};
2024-07-10T13:15:39.889+07:00Z&2392;v|53,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,36,0,0,0,0.00,"}
2024-07-10T13:20:45.412+07:00Z&2392;v|56,34,0,0,0,0.00,"};
2024-07-10T13:20:45.426+07:00Z&2392;v|56,34,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|56,34,0,0,0,0.00,"}
2024-07-10T13:25:50.973+07:00Z&2392;v|53,35,24,32,36,0.00,"};
2024-07-10T13:25:50.992+07:00Z&2392;v|53,35,24,32,36,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,35,24,32,36,0.00,"}
2024-07-10T13:30:56.502+07:00Z&2392;v|54,35,0,0,0,0.04,"};
2024-07-10T13:30:56.517+07:00Z&2392;v|54,35,0,0,0,0.04,"};&{"id": "c1151e2a","data": "ht120v|54,35,0,0,0,0.04,"}
2024-07-10T13:36:02.038+07:00Z&2392;v|52,36,0,0,0,0.13,"};
2024-07-10T13:36:02.066+07:00Z&2392;v|52,36,0,0,0,0.13,"};&{"id": "c1151e2a","data": "ht120v|52,36,0,0,0,0.13,"}
2024-07-10T13:41:07.567+07:00Z&2392;v|51,36,42,59,72,0.00,"};
2024-07-10T13:41:07.581+07:00Z&2392;v|51,36,42,59,72,0.00,"};&{"id": "c1151e2a","data": "ht120v|51,36,42,59,72,0.00,"}
2024-07-10T13:46:13.116+07:00Z&2392;v|51,36,0,0,0,0.00,"};
2024-07-10T13:46:13.139+07:00Z&2392;v|51,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|51,36,0,0,0,0.00,"}
2024-07-10T13:51:18.655+07:00Z&2392;v|49,36,0,0,0,0.00,"};
2024-07-10T13:51:18.688+07:00Z&2392;v|49,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|49,36,0,0,0,0.00,"}
2024-07-10T13:56:24.193+07:00Z&2392;v|54,36,29,38,48,0.00,"};
2024-07-10T13:56:24.219+07:00Z&2392;v|54,36,29,38,48,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,36,29,38,48,0.00,"}
2024-07-10T14:01:29.736+07:00Z&2392;v|52,36,0,0,0,0.00,"};
2024-07-10T14:01:29.745+07:00Z&2392;v|52,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|52,36,0,0,0,0.00,"}
2024-07-10T14:06:35.267+07:00Z&2392;v|51,36,0,0,0,0.00,"};
2024-07-10T14:06:35.281+07:00Z&2392;v|51,36,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|51,36,0,0,0,0.00,"}
2024-07-10T14:11:40.832+07:00Z&2392;v|54,35,39,53,58,0.00,"};
2024-07-10T14:11:40.854+07:00Z&2392;v|54,35,39,53,58,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,35,39,53,58,0.00,"}
2024-07-10T14:16:46.350+07:00Z&2392;v|54,34,0,0,0,0.00,"};
2024-07-10T14:16:46.362+07:00Z&2392;v|54,34,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|54,34,0,0,0,0.00,"}
2024-07-10T14:21:51.780+07:00Z&2392;2395;
2024-07-10T14:21:51.787+07:00Z&2392;2395;&{"id": "c1151e2a","data": "ht120v|55,34,0,0,0,0.00,"}
2024-07-10T14:26:57.404+07:00Z&2392;v|53,35,26,35,42,0.00,"};
2024-07-10T14:26:57.418+07:00Z&2392;v|53,35,26,35,42,0.00,"};&{"id": "c1151e2a","data": "ht120v|53,35,26,35,42,0.00,"}
2024-07-10T14:32:02.943+07:00Z&2392;v|52,36,0,0,0,0.17,"};
2024-07-10T14:32:02.980+07:00Z&2392;v|52,36,0,0,0,0.17,"};&{"id": "c1151e2a","data": "ht120v|52,36,0,0,0,0.17,"}
2024-07-10T14:37:08.458+07:00Z&2392;v|56,35,0,0,0,0.84,"};
