9/17/2023, 1:40:45 PM;17;29;73;;28;70;905;0.00
9/17/2023, 1:41:50 PM;14;28;73;;29;60;904;1.00
9/17/2023, 1:42:15 PM;17;29;73;;28;70;906;0.00
9/17/2023, 1:43:20 PM;14;28;73;;29;60;903;1.00
9/17/2023, 1:44:25 PM;12;22;77;;23;67;902;1.00
9/17/2023, 1:45:30 PM;10;22;68;;29;69;905;1.00
9/17/2023, 1:46:35 PM;10;23;74;;28;76;902;1.00
9/17/2023, 1:47:39 PM;17;26;67;;27;70;902;1.00
9/17/2023, 1:48:44 PM;19;29;74;;21;67;904;0.00
9/17/2023, 1:49:49 PM;13;26;70;;25;68;905;1.00
9/17/2023, 1:50:54 PM;14;27;76;;23;68;902;0.00
9/17/2023, 1:51:59 PM;18;20;74;;26;70;904;1.00
9/17/2023, 1:53:04 PM;12;26;74;;24;61;904;1.00
9/17/2023, 1:54:09 PM;17;28;68;;23;78;903;1.00
9/17/2023, 1:55:14 PM;15;23;65;;24;63;903;0.00
9/17/2023, 1:56:19 PM;15;29;65;;24;69;903;1.00
9/17/2023, 1:57:24 PM;17;25;65;;24;71;902;0.00
9/17/2023, 1:58:29 PM;18;23;70;;22;72;906;0.00
9/17/2023, 1:59:34 PM;16;27;73;;24;61;905;1.00
9/17/2023, 2:00:39 PM;11;28;67;;28;77;904;1.00
9/17/2023, 2:01:44 PM;14;24;79;;21;65;902;1.00
9/17/2023, 2:02:49 PM;15;28;72;;29;68;904;0.00
9/17/2023, 2:03:54 PM;10;27;74;;28;75;903;0.00
9/17/2023, 2:04:59 PM;13;20;66;;22;62;905;1.00
9/17/2023, 2:06:04 PM;12;22;72;;21;75;903;0.00
9/17/2023, 2:07:09 PM;11;21;70;;21;78;903;1.00
9/17/2023, 2:08:14 PM;16;20;70;;29;75;901;0.00
9/17/2023, 2:09:19 PM;12;28;65;;29;74;903;1.00
9/17/2023, 2:10:24 PM;19;20;75;;26;63;904;0.00
9/17/2023, 2:11:29 PM;13;20;68;;24;60;904;0.00
9/17/2023, 2:12:34 PM;16;24;76;;24;63;902;0.00
9/17/2023, 2:13:39 PM;14;20;70;;29;63;903;1.00
9/17/2023, 2:14:44 PM;15;27;67;;29;67;903;1.00
9/17/2023, 2:15:49 PM;16;25;78;;20;64;904;0.00
9/17/2023, 2:16:53 PM;15;25;65;;24;62;901;1.00
9/17/2023, 2:17:58 PM;19;22;74;;25;78;903;0.00
9/17/2023, 2:19:03 PM;12;25;66;;23;69;903;1.00
9/17/2023, 2:20:09 PM;13;27;70;;20;62;904;1.00
9/17/2023, 2:21:14 PM;18;27;66;;25;75;904;0.00
9/17/2023, 2:22:18 PM;15;26;77;;29;74;902;1.00
9/17/2023, 2:23:23 PM;16;21;72;;20;74;905;0.00
9/17/2023, 2:24:28 PM;15;29;72;;25;73;901;1.00
9/17/2023, 2:25:33 PM;10;25;65;;26;63;903;0.00
9/17/2023, 2:26:38 PM;16;28;74;;21;64;903;0.00
9/17/2023, 2:27:43 PM;18;27;71;;29;63;903;1.00
9/17/2023, 2:28:48 PM;11;24;79;;25;69;902;0.00
9/17/2023, 2:29:53 PM;19;23;69;;20;77;904;1.00
9/17/2023, 2:30:58 PM;17;25;70;;26;64;902;1.00
9/17/2023, 2:32:03 PM;18;24;70;;20;76;903;0.00
9/17/2023, 2:33:08 PM;14;27;79;;21;68;905;1.00
9/17/2023, 2:34:13 PM;18;29;74;;29;73;902;1.00
