2023-03-13T17:34:06.778079,{"id": "bd950176","data": "va|10125.00"},16,None
2023-03-13T17:34:08.836213,{"id": "bd950176","data": "va|9128.00"},19,None
2023-03-13T17:34:10.937312,{"id": "bd950176","data": "va|10127.00"},16,None
2023-03-13T17:34:12.995404,{"id": "bd950176","data": "va|9129.00"},14,None
2023-03-13T17:34:15.076113,{"id": "bd950176","data": "va|9119.00"},15,None
2023-03-13T17:34:17.154651,{"id": "bd950176","data": "va|9128.00"},16,None
2023-03-13T17:34:19.235281,{"id": "bd950176","data": "va|9119.00"},20,None
2023-03-13T17:34:21.313972,{"id": "bd950176","data": "va|9132.00"},23,None
2023-03-13T17:34:23.394674,{"id": "bd950176","data": "va|9122.00"},18,None
2023-03-13T17:34:25.473254,{"id": "bd950176","data": "va|9134.00"},16,None
2023-03-13T17:34:27.553837,{"id": "bd950176","data": "va|9122.00"},17,None
2023-03-13T17:34:29.632399,{"id": "bd950176","data": "va|9130.00"},19,None
2023-03-13T17:34:31.713087,{"id": "bd950176","data": "va|9120.00"},16,None
2023-03-13T17:34:33.791681,{"id": "bd950176","data": "va|9131.00"},18,None
2023-03-13T17:34:35.892826,{"id": "bd950176","data": "va|10126.00"},18,None
2023-03-13T17:34:37.950940,{"id": "bd950176","data": "va|9132.00"},16,None
2023-03-13T17:34:40.031537,{"id": "bd950176","data": "va|9123.00"},20,None
2023-03-13T17:34:42.132758,{"id": "bd950176","data": "va|10128.00"},21,None
2023-03-13T17:34:44.193017,{"id": "bd950176","data": "va|9114.00"},18,None
2023-03-13T17:34:46.271536,{"id": "bd950176","data": "va|9136.00"},17,None
2023-03-13T17:34:48.374716,{"id": "bd950176","data": "va|10120.00"},19,None
2023-03-13T17:34:50.432898,{"id": "bd950176","data": "va|9134.00"},19,None
2023-03-13T17:34:52.536037,{"id": "bd950176","data": "va|10122.00"},19,None
2023-03-13T17:34:54.594148,{"id": "bd950176","data": "va|9136.00"},21,None
2023-03-13T17:34:56.697415,{"id": "bd950176","data": "va|10124.00"},21,None
2023-03-13T17:34:58.757570,{"id": "bd950176","data": "va|9115.00"},21,None
2023-03-13T17:35:00.858671,{"id": "bd950176","data": "va|10129.00"},19,None
2023-03-13T17:35:02.918962,{"id": "bd950176","data": "va|9121.00"},19,None
2023-03-13T17:35:05.020114,{"id": "bd950176","data": "va|10133.00"},20,None
2023-03-13T17:35:07.102776,{"id": "bd950176","data": "va|10122.00"},21,None
2023-03-13T17:35:09.163094,{"id": "bd950176","data": "va|9120.00"},20,None
2023-03-13T17:35:11.264150,{"id": "bd950176","data": "va|10134.00"},20,None
2023-03-13T17:35:13.346916,{"id": "bd950176","data": "va|10121.00"},19,None
2023-03-13T17:35:15.407085,{"id": "bd950176","data": "va|9119.00"},19,None
2023-03-13T17:35:17.508331,{"id": "bd950176","data": "va|10132.00"},17,None
2023-03-13T17:35:19.591054,{"id": "bd950176","data": "va|10116.00"},18,None
2023-03-13T17:35:21.649160,{"id": "bd950176","data": "va|9132.00"},20,None
2023-03-13T17:35:23.752317,{"id": "bd950176","data": "va|10124.00"},18,None
2023-03-13T17:35:25.812515,{"id": "bd950176","data": "va|9118.00"},19,None
2023-03-13T17:35:27.913731,{"id": "bd950176","data": "va|10129.00"},19,None
2023-03-13T17:35:29.973882,{"id": "bd950176","data": "va|9122.00"},19,None
2023-03-13T17:35:32.074983,{"id": "bd950176","data": "va|10132.00"},19,None
2023-03-13T17:35:34.157808,{"id": "bd950176","data": "va|10115.00"},20,None
2023-03-13T17:35:36.215957,{"id": "bd950176","data": "va|9129.00"},20,None
2023-03-13T17:35:38.319081,{"id": "bd950176","data": "va|10121.00"},19,None
2023-03-13T17:35:40.399794,{"id": "bd950176","data": "va|10125.00"},18,None
2023-03-13T17:35:42.459973,{"id": "bd950176","data": "va|9120.00"},19,None
2023-03-13T17:35:44.561130,{"id": "bd950176","data": "va|10133.00"},18,None
2023-03-13T17:35:46.643850,{"id": "bd950176","data": "va|10118.00"},19,None
2023-03-13T17:35:48.702009,{"id": "bd950176","data": "va|9132.00"},20,None
2023-03-13T17:35:50.805249,{"id": "bd950176","data": "va|10125.00"},20,None
2023-03-13T17:35:52.865485,{"id": "bd950176","data": "va|9120.00"},18,None
2023-03-13T17:35:54.966549,{"id": "bd950176","data": "va|10126.00"},19,None
2023-03-13T17:35:57.026685,{"id": "bd950176","data": "va|9121.00"},18,None
2023-03-13T17:35:59.127889,{"id": "bd950176","data": "va|10129.00"},18,None
2023-03-13T17:36:01.210637,{"id": "bd950176","data": "va|10117.00"},18,None
2023-03-13T17:36:03.268822,{"id": "bd950176","data": "va|9128.00"},18,None
2023-03-13T17:36:05.371992,{"id": "bd950176","data": "va|10121.00"},19,None
2023-03-13T17:36:07.430007,{"id": "bd950176","data": "va|9130.00"},19,None
2023-03-13T17:36:09.533291,{"id": "bd950176","data": "va|10122.00"},18,None
2023-03-13T17:36:11.591426,{"id": "bd950176","data": "va|9131.00"},19,None
2023-03-13T17:36:13.694611,{"id": "bd950176","data": "va|10123.00"},17,None
2023-03-13T17:36:15.752775,{"id": "bd950176","data": "va|9131.00"},17,None
2023-03-13T17:36:17.855914,{"id": "bd950176","data": "va|10124.00"},18,None
2023-03-13T17:36:19.916172,{"id": "bd950176","data": "va|9117.00"},18,None
2023-03-13T17:36:22.017301,{"id": "bd950176","data": "va|10127.00"},17,None
2023-03-13T17:36:24.077438,{"id": "bd950176","data": "va|9120.00"},16,None
2023-03-13T17:36:26.178536,{"id": "bd950176","data": "va|10129.00"},15,None
2023-03-13T17:36:28.261304,{"id": "bd950176","data": "va|10117.00"},16,None
2023-03-13T17:36:30.319504,{"id": "bd950176","data": "va|9130.00"},16,None
2023-03-13T17:36:32.422708,{"id": "bd950176","data": "va|10123.00"},16,None
2023-03-13T17:36:34.482980,{"id": "bd950176","data": "va|9118.00"},18,None
2023-03-13T17:36:36.584001,{"id": "bd950176","data": "va|10127.00"},17,None
2023-03-13T17:36:38.644247,{"id": "bd950176","data": "va|9120.00"},17,None
2023-03-13T17:36:40.745319,{"id": "bd950176","data": "va|10127.00"},15,None
2023-03-13T17:36:42.805532,{"id": "bd950176","data": "va|9119.00"},17,None
2023-03-13T17:36:44.906690,{"id": "bd950176","data": "va|10126.00"},16,None
2023-03-13T17:36:46.966852,{"id": "bd950176","data": "va|9117.00"},16,None
2023-03-13T17:36:49.067958,{"id": "bd950176","data": "va|10125.00"},15,None
2023-03-13T17:36:51.128184,{"id": "bd950176","data": "va|9115.00"},16,None
2023-03-13T17:36:53.206723,{"id": "bd950176","data": "va|9130.00"},16,None
2023-03-13T17:36:55.310007,{"id": "bd950176","data": "va|10118.00"},14,None
2023-03-13T17:36:57.368143,{"id": "bd950176","data": "va|9122.00"},16,None
2023-03-13T17:36:59.469231,{"id": "bd950176","data": "va|10128.00"},16,None
2023-03-13T17:39:23.006216,{"id": "bd950176","data": "va|9119.00"},17,123
2023-03-13T17:39:25.084855,{"id": "bd950176","data": "va|9126.00"},17,123
2023-03-13T17:39:27.163378,{"id": "bd950176","data": "va|9132.00"},17,123
2023-03-13T17:39:29.244025,{"id": "bd950176","data": "va|9119.00"},17,123
2023-03-13T17:39:31.322599,{"id": "bd950176","data": "va|9126.00"},18,123
2023-03-13T17:39:33.401153,{"id": "bd950176","data": "va|9131.00"},18,123
2023-03-13T17:39:35.481908,{"id": "bd950176","data": "va|9118.00"},18,123
2023-03-13T17:39:37.560484,{"id": "bd950176","data": "va|9125.00"},18,123
2023-03-13T17:39:39.639064,{"id": "bd950176","data": "va|9130.00"},18,123
2023-03-13T17:39:41.740184,{"id": "bd950176","data": "va|10126.00"},18,123
2023-03-13T17:39:43.798298,{"id": "bd950176","data": "va|9123.00"},18,123
2023-03-13T17:39:45.876890,{"id": "bd950176","data": "va|9128.00"},18,123
2023-03-13T17:39:47.955396,{"id": "bd950176","data": "va|9132.00"},18,123
2023-03-13T17:39:50.036153,{"id": "bd950176","data": "va|9121.00"},18,123
2023-03-13T17:39:52.114676,{"id": "bd950176","data": "va|9127.00"},18,123
2023-03-13T17:39:54.193225,{"id": "bd950176","data": "va|9131.00"},18,123
2023-03-13T17:39:56.271832,{"id": "bd950176","data": "va|9132.00"},18,123
2023-03-13T17:39:58.352563,{"id": "bd950176","data": "va|9118.00"},18,123
2023-03-13T17:40:00.431019,{"id": "bd950176","data": "va|8121.00"},18,123
2023-03-13T17:40:02.509739,{"id": "bd950176","data": "va|9123.00"},19,123
2023-03-13T17:40:04.588295,{"id": "bd950176","data": "va|9126.00"},15,123
2023-03-13T17:40:06.666819,{"id": "bd950176","data": "va|9129.00"},15,123
2023-03-13T17:40:08.745412,{"id": "bd950176","data": "va|9128.00"},17,123
2023-03-13T17:40:10.846572,{"id": "bd950176","data": "va|10126.00"},17,123
2023-03-13T17:40:12.904660,{"id": "bd950176","data": "va|8122.00"},17,123
2023-03-13T17:40:14.983219,{"id": "bd950176","data": "va|9129.00"},17,123
2023-03-13T17:40:17.061875,{"id": "bd950176","data": "va|9134.00"},17,123
2023-03-13T17:40:19.142499,{"id": "bd950176","data": "va|9121.00"},16,123
2023-03-13T17:40:21.221076,{"id": "bd950176","data": "va|9129.00"},16,123
2023-03-13T17:40:23.299659,{"id": "bd950176","data": "va|9135.00"},14,123
2023-03-13T17:40:25.380331,{"id": "bd950176","data": "va|9117.00"},15,123
2023-03-13T17:40:27.458888,{"id": "bd950176","data": "va|8121.00"},15,123
2023-03-13T17:40:29.537479,{"id": "bd950176","data": "va|9125.00"},15,123
2023-03-13T17:40:31.616023,{"id": "bd950176","data": "va|9128.00"},15,123
2023-03-13T17:40:33.694624,{"id": "bd950176","data": "va|9132.00"},15,123
2023-03-13T17:40:35.775253,{"id": "bd950176","data": "va|9123.00"},16,123
2023-03-13T17:40:37.876373,{"id": "bd950176","data": "va|10125.00"},13,123
2023-03-13T17:40:39.934531,{"id": "bd950176","data": "va|9123.00"},14,123
2023-03-13T17:40:42.013102,{"id": "bd950176","data": "va|9125.00"},13,123
2023-03-13T17:40:44.116299,{"id": "bd950176","data": "va|11132.00"},14,123
2023-03-13T17:40:46.176524,{"id": "bd950176","data": "va|9119.00"},13,123
2023-03-13T17:40:48.277703,{"id": "bd950176","data": "va|10127.00"},14,123
2023-03-13T17:40:50.337873,{"id": "bd950176","data": "va|9115.00"},13,123
2023-03-13T17:40:52.416392,{"id": "bd950176","data": "va|9120.00"},16,123
2023-03-13T17:59:42.209674,{"id": "bd950176","data": "va|10162.00"},8,123
2023-03-13T17:59:44.292274,{"id": "bd950176","data": "va|11145.00"},9,123
2023-03-13T17:59:46.374918,{"id": "bd950176","data": "va|11132.00"},9,123
2023-03-13T17:59:48.434956,{"id": "bd950176","data": "va|9123.00"},9,123
2023-03-13T17:59:50.535976,{"id": "bd950176","data": "va|10130.00"},8,123
2023-03-13T17:59:52.596037,{"id": "bd950176","data": "va|9119.00"},9,123
2023-03-13T17:59:54.674493,{"id": "bd950176","data": "va|9132.00"},9,123
2023-03-13T17:59:56.777582,{"id": "bd950176","data": "va|10120.00"},9,123
2023-03-13T17:59:58.835623,{"id": "bd950176","data": "va|9125.00"},9,123
2023-03-13T18:00:00.936559,{"id": "bd950176","data": "va|10129.00"},8,123
2023-03-13T18:00:02.996718,{"id": "bd950176","data": "va|9118.00"},9,123
2023-03-13T18:00:05.075138,{"id": "bd950176","data": "va|9132.00"},9,123
2023-03-13T18:00:07.178304,{"id": "bd950176","data": "va|10121.00"},9,123
2023-03-13T18:00:09.236269,{"id": "bd950176","data": "va|9129.00"},9,123
2023-03-13T18:00:11.339273,{"id": "bd950176","data": "va|10119.00"},9,123
2023-03-13T18:00:13.397278,{"id": "bd950176","data": "va|9126.00"},9,123
2023-03-13T18:00:15.477816,{"id": "bd950176","data": "va|9124.00"},9,123
2023-03-13T18:00:17.578904,{"id": "bd950176","data": "va|10131.00"},8,123
2023-03-13T18:00:19.638998,{"id": "bd950176","data": "va|9123.00"},9,123
2023-03-13T18:00:21.739998,{"id": "bd950176","data": "va|10133.00"},9,123
2023-03-13T18:00:23.822615,{"id": "bd950176","data": "va|10120.00"},8,123
2023-03-13T18:00:25.880663,{"id": "bd950176","data": "va|9132.00"},9,123
2023-03-13T18:00:27.983762,{"id": "bd950176","data": "va|10127.00"},9,123
2023-03-13T18:00:30.043808,{"id": "bd950176","data": "va|9123.00"},9,123
2023-03-13T18:00:32.146928,{"id": "bd950176","data": "va|10117.00"},9,123
2023-03-13T18:00:34.204959,{"id": "bd950176","data": "va|9128.00"},9,123
2023-03-13T18:00:36.308031,{"id": "bd950176","data": "va|10120.00"},9,123
2023-03-13T18:00:38.365957,{"id": "bd950176","data": "va|9128.00"},9,123
2023-03-13T18:00:40.469133,{"id": "bd950176","data": "va|10118.00"},9,123
2023-03-13T18:00:42.527148,{"id": "bd950176","data": "va|8115.00"},9,123
2023-03-13T18:00:44.607715,{"id": "bd950176","data": "va|9115.00"},9,123
2023-03-13T18:00:46.708677,{"id": "bd950176","data": "va|10129.00"},8,123
2023-03-13T18:00:48.768857,{"id": "bd950176","data": "va|9118.00"},9,123
2023-03-13T18:00:50.847331,{"id": "bd950176","data": "va|9128.00"},9,123
2023-03-13T18:00:52.950395,{"id": "bd950176","data": "va|10117.00"},8,123
2023-03-13T18:00:55.008408,{"id": "bd950176","data": "va|9121.00"},9,123
2023-03-13T18:00:57.086960,{"id": "bd950176","data": "va|9130.00"},9,123
2023-03-13T18:00:59.190032,{"id": "bd950176","data": "va|10119.00"},9,123
2023-03-13T18:01:01.248069,{"id": "bd950176","data": "va|8115.00"},9,123
2023-03-13T18:01:03.349096,{"id": "bd950176","data": "va|10127.00"},9,123
2023-03-13T18:01:05.429739,{"id": "bd950176","data": "va|10124.00"},10,123
2023-03-13T18:01:07.487646,{"id": "bd950176","data": "va|9127.00"},9,123
2023-03-13T18:01:09.568315,{"id": "bd950176","data": "va|9124.00"},10,123
2023-03-13T18:01:11.669297,{"id": "bd950176","data": "va|10127.00"},9,123
2023-03-13T18:01:13.729356,{"id": "bd950176","data": "va|9118.00"},9,123
2023-03-13T18:01:15.807887,{"id": "bd950176","data": "va|9128.00"},9,123
2023-03-13T18:01:17.888466,{"id": "bd950176","data": "va|9124.00"},9,123
2023-03-13T18:01:19.989515,{"id": "bd950176","data": "va|10126.00"},9,123
2023-03-13T18:01:22.049660,{"id": "bd950176","data": "va|9117.00"},9,123
2023-03-13T18:01:24.128111,{"id": "bd950176","data": "va|9126.00"},9,123
2023-03-13T18:01:26.229178,{"id": "bd950176","data": "va|10128.00"},10,123
2023-03-13T18:01:28.289174,{"id": "bd950176","data": "va|9118.00"},9,123
2023-03-13T18:01:30.367750,{"id": "bd950176","data": "va|9127.00"},9,123
2023-03-13T18:01:32.470795,{"id": "bd950176","data": "va|10118.00"},9,123
2023-03-13T18:01:34.528888,{"id": "bd950176","data": "va|9123.00"},9,123
2023-03-13T18:01:36.607334,{"id": "bd950176","data": "va|9124.00"},9,123
2023-03-13T18:01:38.708398,{"id": "bd950176","data": "va|10123.00"},10,123
2023-03-13T18:01:40.768471,{"id": "bd950176","data": "va|9117.00"},9,123
2023-03-13T18:01:42.846966,{"id": "bd950176","data": "va|9123.00"},9,123
2023-03-13T18:01:44.948088,{"id": "bd950176","data": "va|10124.00"},8,123
2023-03-13T18:01:47.008187,{"id": "bd950176","data": "va|9121.00"},9,123
2023-03-13T18:01:49.086613,{"id": "bd950176","data": "va|9119.00"},9,123
2023-03-13T18:01:51.165180,{"id": "bd950176","data": "va|9122.00"},9,123
2023-03-13T18:01:53.243638,{"id": "bd950176","data": "va|9124.00"},9,123
2023-03-13T18:03:45.561715,{"id": "bd950176","data": "va|10130.00"},9,123
2023-03-13T18:03:47.644377,{"id": "bd950176","data": "va|10125.00"},9,123
2023-03-13T18:03:49.727086,{"id": "bd950176","data": "va|10119.00"},9,123
2023-03-13T18:03:51.807710,{"id": "bd950176","data": "va|10126.00"},8,123
2023-03-13T18:03:53.890424,{"id": "bd950176","data": "va|10124.00"},9,123
2023-03-13T18:03:55.973011,{"id": "bd950176","data": "va|10122.00"},9,123
2023-03-13T18:03:58.055727,{"id": "bd950176","data": "va|10120.00"},10,123
2023-03-13T18:04:00.138344,{"id": "bd950176","data": "va|10119.00"},9,123
2023-03-13T18:04:02.221044,{"id": "bd950176","data": "va|10117.00"},9,123
2023-03-13T18:04:04.301699,{"id": "bd950176","data": "va|10126.00"},9,123
2023-03-13T18:04:06.384377,{"id": "bd950176","data": "va|10122.00"},9,123
2023-03-13T18:04:08.467079,{"id": "bd950176","data": "va|10118.00"},8,123
2023-03-13T18:04:10.547685,{"id": "bd950176","data": "va|10126.00"},9,123
2023-03-13T18:04:12.630317,{"id": "bd950176","data": "va|10122.00"},10,123
2023-03-13T18:04:14.713084,{"id": "bd950176","data": "va|10117.00"},9,123
2023-03-13T18:04:16.793626,{"id": "bd950176","data": "va|10126.00"},9,123
2023-03-13T18:04:18.876279,{"id": "bd950176","data": "va|10118.00"},9,123
2023-03-13T18:04:20.936428,{"id": "bd950176","data": "va|9117.00"},9,123
2023-03-13T18:04:23.037483,{"id": "bd950176","data": "va|10129.00"},9,123
2023-03-13T18:04:25.120208,{"id": "bd950176","data": "va|10121.00"},9,123
2023-03-13T18:04:27.180294,{"id": "bd950176","data": "va|9120.00"},8,123
2023-03-13T18:04:29.281353,{"id": "bd950176","data": "va|10130.00"},9,123
2023-03-13T18:04:31.364097,{"id": "bd950176","data": "va|10118.00"},8,123
2023-03-13T18:04:33.422131,{"id": "bd950176","data": "va|9129.00"},7,123
2023-03-13T18:04:35.525367,{"id": "bd950176","data": "va|10124.00"},8,123
2023-03-13T18:04:37.585461,{"id": "bd950176","data": "va|9119.00"},8,123
2023-03-13T18:04:39.663883,{"id": "bd950176","data": "va|9126.00"},7,123
2023-03-13T18:04:41.767056,{"id": "bd950176","data": "va|10123.00"},9,123
2023-03-13T18:04:43.827196,{"id": "bd950176","data": "va|9122.00"},8,123
2023-03-13T18:04:45.928256,{"id": "bd950176","data": "va|10127.00"},9,123
2023-03-13T18:04:48.010950,{"id": "bd950176","data": "va|10122.00"},9,123
2023-03-13T18:04:50.069061,{"id": "bd950176","data": "va|9122.00"},8,123
2023-03-13T18:04:52.172146,{"id": "bd950176","data": "va|11131.00"},8,123
2023-03-13T18:43:03.187110,{"id": "bd950176","data": "va|12132.00"},1,123
2023-03-13T18:43:05.245182,{"id": "bd950176","data": "va|9122.00"},1,123
