timestamp,message
Timestamp,Message
13:29:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,69,84,271,0.57,""}"
13:29:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,69,84,268,0.57,""}"
13:29:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,69,84,269,0.57,""}"
13:29:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,69,83,268,0.57,""}"
13:29:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,69,83,269,0.57,""}"
13:29:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,69,83,268,0.55,""}"
13:29:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,82,269,0.57,""}"
13:29:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,83,269,0.57,""}"
13:29:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,83,271,0.57,""}"
13:29:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,83,269,0.57,""}"
13:29:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,82,269,0.57,""}"
13:29:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,82,269,0.57,""}"
13:29:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,82,269,0.57,""}"
13:29:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,68,82,269,0.57,""}"
13:29:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,68,82,269,0.60,""}"
13:29:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,68,82,269,0.60,""}"
13:29:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,53,68,83,269,0.64,""}"
13:29:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,82,269,0.60,""}"
13:29:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,82,268,0.64,""}"
13:29:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,82,269,0.57,""}"
13:29:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,82,269,0.60,""}"
13:29:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,82,269,0.57,""}"
13:29:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,82,269,0.57,""}"
13:29:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,82,269,0.51,""}"
13:29:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,82,269,0.60,""}"
13:29:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.64,""}"
13:29:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.57,""}"
13:29:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.60,""}"
13:29:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.57,""}"
13:29:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.55,""}"
13:29:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.60,""}"
13:29:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.57,""}"
13:29:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,273,0.60,""}"
13:29:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,271,0.57,""}"
13:29:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,270,0.57,""}"
13:29:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.57,""}"
13:29:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.60,""}"
13:29:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.60,""}"
13:29:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.62,""}"
13:29:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.60,""}"
13:29:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,66,80,269,0.60,""}"
13:29:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,79,269,0.55,""}"
13:29:54,78d7fb2f-84af-439b-86d3-48e62cd54f03
13:29:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,79,269,0.60,""}"
13:29:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,79,271,0.57,""}"
13:29:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,79,269,0.60,""}"
13:29:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,79,269,0.60,""}"
13:30:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,79,269,0.60,""}"
13:30:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,79,269,0.60,""}"
13:30:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,79,269,0.60,""}"
13:30:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,79,269,0.60,""}"
13:30:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,79,269,0.60,""}"
13:30:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,79,268,0.60,""}"
13:30:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,79,269,0.57,""}"
13:30:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,79,268,0.60,""}"
13:30:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.62,""}"
13:30:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.64,""}"
13:30:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,272,0.60,""}"
13:30:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,272,0.60,""}"
13:30:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.57,""}"
13:30:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,268,0.60,""}"
13:30:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,268,0.60,""}"
13:30:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,80,269,0.60,""}"
13:30:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,79,268,0.60,""}"
13:30:36,c85e7441
13:30:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,269,0.60,""}"
13:30:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,272,0.60,""}"
13:30:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,272,0.60,""}"
13:30:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,269,0.60,""}"
13:30:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,269,0.60,""}"
13:30:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,269,0.60,""}"
13:30:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.73,""}"
13:30:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.60,""}"
13:30:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.60,""}"
13:30:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,270,0.60,""}"
13:30:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.66,""}"
13:30:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.64,""}"
13:30:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.60,""}"
13:30:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.60,""}"
13:30:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.60,""}"
13:30:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,269,0.62,""}"
13:30:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,76,268,0.60,""}"
13:30:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,67,77,269,0.60,""}"
13:30:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,77,268,0.60,""}"
13:31:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,77,269,0.60,""}"
13:31:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,77,316,0.57,""}"
13:31:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,77,314,0.60,""}"
13:31:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,77,314,0.60,""}"
13:31:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,77,314,0.60,""}"
13:31:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,77,314,0.60,""}"
13:31:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,314,0.60,""}"
13:31:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,314,0.60,""}"
13:31:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,314,0.60,""}"
13:31:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,317,0.60,""}"
13:31:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,78,314,0.60,""}"
13:31:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,314,0.60,""}"
13:31:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,314,0.60,""}"
13:31:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,314,0.60,""}"
13:31:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,79,313,0.66,""}"
13:31:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,78,314,0.62,""}"
13:31:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,78,314,0.60,""}"
13:31:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,78,314,0.60,""}"
13:31:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,66,78,314,0.60,""}"
13:31:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,52,66,78,317,0.60,""}"
13:31:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,65,78,314,0.62,""}"
13:31:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,51,65,78,314,0.60,""}"
13:31:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,50,65,79,314,0.60,""}"
13:31:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,79,316,0.60,""}"
13:31:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,79,315,0.60,""}"
13:31:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,79,314,0.60,""}"
13:31:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.62,""}"
13:31:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.62,""}"
13:31:36,cbbf5331-9d1e-4772-b4e4-1c932c5ce866
13:31:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,313,0.53,""}"
13:31:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.60,""}"
13:31:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,317,0.60,""}"
13:31:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.60,""}"
13:31:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.60,""}"
13:31:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.60,""}"
13:31:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,78,314,0.62,""}"
13:31:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,50,65,76,314,0.60,""}"
13:31:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,50,64,75,314,0.62,""}"
13:31:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,49,63,74,314,0.62,""}"
13:31:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,49,63,74,313,0.62,""}"
13:31:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,48,61,74,314,0.62,""}"
13:31:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,48,61,74,314,0.62,""}"
13:31:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,61,74,314,0.64,""}"
13:31:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,61,74,315,0.62,""}"
13:31:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,61,74,314,0.62,""}"
13:31:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,61,74,314,0.60,""}"
13:31:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,61,74,317,0.62,""}"
13:31:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.60,""}"
13:32:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.62,""}"
13:32:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,313,0.66,""}"
13:32:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.62,""}"
13:32:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.62,""}"
13:32:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.60,""}"
13:32:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.60,""}"
13:32:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.60,""}"
13:32:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,316,0.53,""}"
13:32:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.62,""}"
13:32:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.62,""}"
13:32:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,314,0.62,""}"
13:32:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,62,74,291,0.62,""}"
13:32:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,49,62,74,269,0.62,""}"
13:32:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,49,62,73,292,0.62,""}"
13:32:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,49,62,73,314,0.62,""}"
13:32:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,48,62,72,314,0.62,""}"
13:32:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,48,62,72,313,0.62,""}"
13:32:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,48,62,72,314,0.60,""}"
13:32:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,48,62,72,314,0.62,""}"
13:32:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,71,314,0.57,""}"
13:32:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,71,314,0.62,""}"
13:32:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,71,291,0.60,""}"
13:32:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,70,291,0.62,""}"
13:32:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,70,304,0.62,""}"
13:32:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,70,314,0.55,""}"
13:32:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,61,70,314,0.62,""}"
13:32:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,314,0.62,""}"
13:32:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,291,0.62,""}"
13:32:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,318,0.62,""}"
13:32:36,cbbf5331-9d1e-4772-b4e4-1c932c5ce866
13:32:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,336,0.60,""}"
13:32:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,336,0.62,""}"
13:32:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,291,0.60,""}"
13:32:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,291,0.62,""}"
13:32:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,291,0.62,""}"
13:32:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,335,0.62,""}"
13:32:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,0,0.62,""}"
13:32:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,44,0.60,""}"
13:32:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,61,71,44,0.62,""}"
13:32:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,71,44,0.62,""}"
13:32:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,71,44,0.62,""}"
13:32:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,72,44,0.62,""}"
13:32:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,72,46,0.62,""}"
13:32:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,71,44,0.62,""}"
13:32:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,71,44,0.64,""}"
13:32:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,71,44,0.62,""}"
13:32:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,71,44,0.62,""}"
13:32:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,46,59,68,44,0.62,""}"
13:32:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,46,59,68,44,0.62,""}"
13:33:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.60,""}"
13:33:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|50,35,47,60,68,44,0.62,""}"
13:33:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.55,""}"
13:33:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,67,44,0.62,""}"
13:33:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,67,44,0.62,""}"
13:33:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,44,0.62,""}"
13:33:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,46,59,68,44,0.62,""}"
13:33:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|51,35,47,60,68,45,0.62,""}"
13:33:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,44,0.62,""}"
13:33:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,45,0.62,""}"
13:33:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,44,0.62,""}"
13:33:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,46,0.62,""}"
13:33:36,cbbf5331-9d1e-4772-b4e4-1c932c5ce866
13:33:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,44,0.62,""}"
13:33:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,44,0.62,""}"
13:33:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,67,44,0.62,""}"
13:33:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,67,44,0.62,""}"
13:33:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,67,44,0.62,""}"
13:33:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,67,45,0.62,""}"
13:33:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.62,""}"
13:33:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,48,0.62,""}"
13:33:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.62,""}"
13:33:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.62,""}"
13:33:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.62,""}"
13:33:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,69,44,0.62,""}"
13:33:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:33:54,c85e7441
13:33:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,70,44,0.60,""}"
13:33:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,69,44,0.62,""}"
13:33:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.62,""}"
13:33:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.57,""}"
13:34:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,44,0.62,""}"
13:34:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,67,44,0.62,""}"
13:34:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,67,44,0.64,""}"
13:34:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,67,44,0.62,""}"
13:34:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,67,44,0.62,""}"
13:34:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,68,45,0.62,""}"
13:34:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,68,44,0.62,""}"
13:34:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,68,44,0.62,""}"
13:34:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,68,44,0.62,""}"
13:34:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,60,68,44,0.62,""}"
13:34:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,61,69,44,0.62,""}"
13:34:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,61,69,44,0.64,""}"
13:34:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,47,0.62,""}"
13:34:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,45,0.62,""}"
13:34:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,69,44,0.62,""}"
13:34:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,69,44,0.64,""}"
